sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,ads_clicked_last_30_days,content_downloads,social_shares,engagement_score,account_age_days
6,9.16,36.52,12,7,8,21,0,0,20,8,2,2,53.9,1115
3,13.57,64.85,11,1,5,20,1,0,42,6,5,1,69.2,514
6,5.32,87.02,9,2,0,14,1,0,41,3,5,4,73.15,92
10,11.74,49.37,9,2,5,11,1,1,20,10,2,0,70.92,77
7,19.75,69.89,13,7,5,9,1,0,0,10,5,2,73.61,538
5,31.2,28.07,9,6,5,13,1,0,10,4,3,4,58.07,152
8,16.61,28.18,12,2,0,3,1,0,24,4,4,1,39.76,91
5,21.44,43.16,10,6,2,21,0,0,31,6,3,2,63.57,785
4,21.24,70.81,11,5,3,23,1,0,3,11,0,2,35.27,355
10,20.7,50.29,20,6,4,20,1,0,3,3,5,3,80.76,49
6,1.07,74.13,7,2,3,4,0,0,42,10,3,1,64.13,817
7,9.72,38.7,13,5,1,6,0,0,37,2,4,1,79.49,489
10,10.68,73.53,14,3,4,5,0,0,38,4,5,1,69.2,1131
9,11.11,43.1,12,5,2,21,1,1,23,8,1,0,62.32,998
8,6.29,87.67,12,7,4,18,0,0,16,6,2,3,70.32,992
4,6.44,66.37,20,4,4,16,1,0,34,6,2,3,45.66,889
4,8.01,32.41,10,5,4,22,0,0,10,7,0,1,58.69,668
12,9.16,55.51,11,4,3,8,0,0,11,5,5,4,78.75,772
10,9.03,59.96,13,7,3,23,0,2,19,2,5,1,73.06,1109
11,6.5,48.29,12,3,5,12,0,0,33,8,1,1,48.6,160
7,5.64,68.63,12,3,3,6,0,0,36,4,0,0,69.66,435
6,17.45,41.88,13,2,5,5,0,0,11,3,1,2,54.79,93
10,8.37,62.97,16,6,1,22,0,0,12,5,3,0,63.41,962
15,21.91,37.29,12,3,3,6,0,0,5,4,1,2,64.03,350
12,10.09,49.64,9,4,2,20,1,0,41,2,3,6,26.65,444
8,11.0,27.87,10,4,5,16,0,0,16,6,1,0,60.58,513
3,9.09,32.3,12,6,2,9,0,0,13,6,2,2,68.74,1120
10,8.89,47.25,14,3,5,3,0,0,42,3,6,3,75.99,667
10,5.15,52.97,6,5,2,4,1,0,35,9,2,4,68.99,840
6,5.86,49.36,15,4,2,12,0,0,29,4,2,3,63.81,854
6,10.64,85.13,11,1,2,8,1,0,16,9,2,1,82.07,25
11,7.73,26.04,11,6,8,21,0,0,11,5,5,4,38.32,437
13,7.8,32.57,8,6,1,7,1,0,40,3,6,2,68.21,1085
7,16.35,35.9,13,4,7,16,1,0,13,4,2,2,70.93,344
8,10.55,27.77,18,5,4,8,1,1,15,6,5,4,79.35,46
6,11.52,89.49,10,4,0,17,0,0,13,4,6,2,65.14,122
4,48.81,41.96,12,5,4,23,0,0,1,7,3,2,76.24,744
6,4.92,38.84,6,4,5,9,1,0,29,2,0,1,71.74,728
12,4.84,36.42,15,7,3,10,0,0,38,9,4,4,31.46,404
8,14.66,17.83,13,6,2,12,0,0,12,6,3,4,75.2,91
8,29.18,24.43,15,4,6,3,0,0,11,5,2,2,47.41,115
7,26.91,72.29,14,8,3,9,0,0,18,6,1,0,50.8,219
12,16.5,45.08,17,3,4,23,0,0,26,6,2,0,58.42,645
12,15.05,84.77,13,7,9,7,0,0,28,3,2,2,86.51,256
8,5.46,51.73,12,2,10,21,0,0,29,6,3,4,60.77,622
4,15.08,54.7,14,6,4,8,1,0,42,5,2,0,73.33,1011
11,32.68,75.4,11,4,2,22,1,1,38,4,2,1,57.71,405
4,9.97,27.05,11,9,4,19,0,0,33,2,2,2,83.26,475
8,14.51,61.65,14,8,5,9,0,0,28,3,2,3,44.58,1094
10,2.91,56.27,16,6,5,22,1,1,37,6,3,0,87.59,213
11,14.32,35.07,13,5,4,13,0,0,5,5,7,1,62.38,128
8,14.88,76.77,9,7,3,17,1,0,3,7,5,1,85.08,678
8,19.61,52.96,11,4,3,13,0,0,23,5,2,2,58.62,136
9,8.6,70.67,19,3,4,20,1,0,37,6,4,3,65.93,621
6,3.31,31.44,11,2,5,3,1,0,42,1,2,2,76.68,764
11,27.24,58.32,14,5,4,19,0,0,22,5,4,3,81.1,836
6,7.36,45.12,8,5,3,14,1,0,31,4,5,2,56.42,344
13,10.16,55.32,17,3,3,10,0,0,35,4,4,1,57.15,1168
5,13.67,33.24,13,3,3,10,1,0,8,4,4,2,60.17,197
5,23.6,12.34,6,4,6,23,0,0,12,4,5,2,78.48,17
8,15.65,35.71,13,6,6,7,0,1,5,6,4,1,83.37,801
5,16.25,47.1,9,4,4,9,0,0,21,9,4,2,50.87,1101
10,2.4,22.92,14,7,6,16,0,0,42,4,2,2,56.06,477
13,11.25,53.36,11,5,3,20,0,0,0,7,3,2,49.78,533
5,2.55,46.6,7,1,4,14,1,0,19,4,4,2,47.88,903
7,10.66,46.59,18,4,4,20,1,0,25,2,1,1,80.4,324
10,29.36,72.05,12,2,7,16,1,0,38,4,4,1,72.57,1112
11,16.78,38.7,13,5,3,6,0,1,34,3,3,3,53.3,433
9,22.02,70.1,9,1,3,21,0,0,37,9,6,2,51.85,336
8,19.27,26.82,16,2,3,4,0,1,5,8,7,3,61.48,372
8,37.71,93.15,17,5,3,21,0,0,3,1,5,0,58.52,547
12,13.75,56.09,10,5,3,3,0,0,22,3,3,0,42.39,625
7,18.72,54.55,11,3,3,24,0,0,22,8,2,2,77.52,1177
13,16.26,56.29,13,5,4,24,3,1,22,6,5,3,50.85,775
11,9.82,55.59,14,6,5,6,0,0,2,6,2,2,48.89,392
7,39.89,59.52,14,4,6,16,2,0,16,8,1,1,68.83,1010
10,36.52,47.0,10,2,4,8,0,0,39,8,2,0,68.97,394
15,11.27,55.52,16,6,3,22,0,1,32,8,1,0,71.83,667
4,8.33,13.45,16,3,5,8,0,0,36,5,5,1,65.83,422
6,42.35,30.0,16,3,0,9,1,2,0,5,3,1,100.0,7
11,6.05,59.82,7,4,6,14,0,0,20,5,1,1,61.68,764
8,16.72,28.47,12,7,5,20,1,0,15,6,2,0,63.25,404
9,13.41,20.81,12,6,3,13,1,0,32,6,3,3,79.53,842
6,12.98,46.06,8,4,6,19,0,0,11,4,3,1,64.57,885
8,36.44,36.12,12,7,3,5,0,0,16,10,1,1,73.85,519
13,1.7,64.97,11,8,3,7,0,0,43,6,4,1,72.91,201
6,5.84,73.01,9,9,5,22,0,1,43,12,5,2,56.36,9
10,6.94,54.47,10,4,1,12,0,0,41,3,3,1,62.42,452
8,8.25,25.45,17,4,4,5,0,0,8,7,0,2,57.82,93
11,12.24,35.95,16,8,4,15,0,0,43,4,0,4,77.97,1038
7,16.09,54.02,6,5,3,16,2,0,25,6,0,3,50.43,89
13,7.4,41.07,9,5,1,18,1,0,24,5,4,4,53.82,974
11,27.28,36.39,10,3,4,9,1,0,22,4,0,1,55.13,839
11,12.98,55.48,14,6,3,24,2,0,35,7,1,3,60.61,757
11,18.37,27.47,11,6,8,21,0,0,14,10,2,1,77.52,1054
6,16.58,36.13,10,6,4,24,1,0,36,9,3,2,46.72,188
8,23.77,18.28,8,10,2,9,0,0,27,10,2,1,88.81,489
8,9.69,49.13,17,5,6,15,0,0,23,5,2,1,79.33,377
12,7.14,46.09,15,6,5,10,0,1,35,9,3,4,48.56,9
4,20.65,41.6,17,7,4,9,0,1,15,6,0,2,72.51,1012
7,13.04,42.07,13,1,5,24,1,0,5,5,1,1,68.79,553
5,19.72,43.77,9,4,4,4,0,0,39,3,6,2,77.01,1144
5,4.09,50.68,17,8,7,17,1,0,36,9,5,0,77.49,969
14,17.42,25.7,11,7,3,16,0,0,19,6,3,2,70.05,560
10,12.83,47.56,14,3,3,22,0,0,35,9,4,2,100.0,949
12,9.0,29.17,12,7,2,23,0,0,36,6,4,0,70.81,982
8,30.71,40.88,15,0,1,8,0,0,41,7,4,0,64.45,625
7,18.49,58.59,15,6,2,9,0,0,20,6,2,1,70.51,800
8,6.11,29.0,7,7,1,18,1,0,4,12,4,1,87.09,439
7,11.38,23.9,9,4,3,17,2,0,6,3,3,2,52.0,590
9,4.52,48.05,16,5,3,5,0,0,15,3,6,4,89.58,461
4,13.4,35.98,10,4,6,19,0,0,22,8,1,3,64.46,306
8,13.84,53.94,15,7,6,12,2,0,43,8,2,3,59.32,567
10,13.49,48.82,13,7,6,5,1,0,26,4,1,0,75.4,327
8,0.64,62.12,17,6,5,17,1,0,13,10,1,0,72.45,265
11,2.27,10.85,5,6,2,24,0,0,33,2,1,3,48.01,730
8,35.52,23.8,8,3,6,24,0,0,29,4,7,4,73.68,1170
6,16.18,37.57,14,6,1,22,0,0,1,2,3,1,51.74,326
8,12.23,41.52,11,1,6,7,0,0,19,8,2,1,50.76,760
9,6.47,48.42,8,7,7,14,0,1,18,5,2,4,66.86,572
9,16.96,50.15,14,1,4,8,0,0,21,3,4,2,82.66,465
7,6.66,42.18,12,3,3,20,1,0,6,5,0,3,50.75,946
3,9.52,52.46,14,4,4,18,2,1,30,2,5,1,81.83,504
7,12.81,17.39,10,6,1,18,0,0,13,0,4,1,69.13,675
5,13.82,57.19,10,4,3,12,0,0,25,9,1,4,74.07,677
11,9.1,26.99,14,9,6,13,0,0,36,7,3,3,57.73,771
6,16.31,79.74,17,6,5,18,1,0,16,7,6,2,64.28,294
6,23.72,36.69,16,2,4,15,0,0,25,6,2,1,65.55,405
8,7.69,29.09,8,4,1,24,0,0,44,5,7,2,68.88,751
6,10.0,40.9,17,7,5,22,0,2,37,9,2,0,61.07,259
9,6.96,64.3,11,7,7,9,2,0,29,6,2,0,51.66,182
10,28.16,79.3,15,5,3,6,0,0,36,8,1,0,73.9,691
7,36.26,61.13,8,5,4,16,1,0,30,4,3,0,52.99,495
7,3.87,24.11,10,3,1,4,1,0,39,3,1,1,60.4,417
8,9.25,46.96,19,3,1,20,0,1,11,6,4,0,90.4,349
7,21.21,8.86,12,4,3,5,0,0,3,12,7,3,81.82,293
11,44.8,78.76,11,8,6,13,0,0,4,10,2,2,77.71,767
12,19.25,49.28,15,4,5,22,0,0,12,8,1,3,85.96,886
7,19.02,59.97,12,4,6,9,0,1,32,7,2,1,37.1,759
9,17.59,36.19,11,5,3,17,0,0,2,11,1,2,36.69,866
7,31.57,8.12,14,6,2,15,2,0,3,7,4,4,57.01,694
9,9.75,55.11,13,7,9,20,1,0,15,1,3,2,64.69,233
7,25.88,19.28,19,6,6,23,1,0,37,4,3,3,66.2,491
2,13.92,21.24,14,3,6,11,0,0,13,6,2,0,76.79,513
7,3.11,44.0,10,3,9,17,0,0,36,5,4,3,73.5,220
11,6.95,43.0,12,6,6,5,1,0,16,8,2,2,68.73,610
4,2.79,52.54,17,4,5,5,0,0,0,5,4,3,58.66,144
7,23.92,45.35,15,2,1,11,0,0,34,7,0,5,55.58,630
8,7.12,41.91,14,6,0,18,0,0,5,3,1,3,60.25,690
7,3.08,28.99,12,6,4,8,0,0,42,6,4,1,69.23,108
10,25.51,5.0,9,5,5,15,1,0,42,8,2,3,52.89,628
13,10.83,51.47,10,5,3,12,0,0,27,8,2,2,92.32,989
12,5.24,46.9,15,2,3,17,1,0,28,6,4,2,66.95,860
11,22.72,56.27,10,6,1,7,1,0,38,6,3,4,48.26,321
6,3.11,26.96,15,6,1,7,0,0,4,4,4,2,64.16,29
9,13.71,63.32,13,10,5,23,3,0,23,3,3,2,58.63,727
10,27.34,26.15,11,5,4,5,0,0,2,10,6,1,91.84,990
7,6.09,62.4,7,5,4,3,0,0,12,8,3,3,84.65,562
6,3.93,25.04,17,7,6,22,0,0,42,6,2,0,61.71,354
7,10.55,7.18,11,8,3,16,1,0,34,7,5,1,44.02,516
11,48.45,68.9,9,1,4,16,0,1,9,10,4,1,38.3,583
5,11.6,87.57,10,5,5,22,0,0,20,6,5,2,69.04,548
12,7.28,85.56,9,4,5,10,1,0,21,5,1,1,64.86,898
12,11.76,37.64,14,5,3,17,0,0,23,5,2,2,66.04,206
8,4.52,51.33,15,5,8,8,1,0,17,4,1,4,61.11,638
7,2.06,56.98,13,7,3,4,1,0,35,10,4,1,72.18,479
6,10.58,24.31,14,5,2,18,0,0,44,6,3,2,76.24,945
13,12.09,32.64,17,6,2,11,1,0,25,4,3,2,55.59,801
8,8.19,6.04,3,6,3,10,1,0,38,4,2,1,66.71,1048
5,6.37,35.44,15,2,5,12,2,0,29,6,2,1,56.92,805
6,15.1,43.43,16,2,1,12,0,1,42,4,3,4,63.91,856
2,16.74,51.66,11,3,7,21,0,0,41,7,4,0,64.82,319
10,12.42,50.52,16,6,2,6,0,0,36,3,1,0,82.7,619
7,18.48,56.06,13,5,6,21,0,0,6,5,3,1,69.02,736
3,7.44,47.36,20,7,5,14,1,0,33,4,0,2,100.0,365
11,3.86,59.81,13,6,1,17,0,1,24,6,3,1,61.93,951
7,10.58,21.23,8,8,5,24,0,1,1,7,4,3,66.13,168
15,12.4,70.74,11,7,6,20,0,0,6,10,3,2,73.39,780
6,1.76,63.06,13,7,5,16,0,1,6,3,6,1,31.02,766
4,18.85,75.89,11,5,3,13,0,0,34,9,4,2,65.64,560
5,6.3,29.71,9,5,2,23,1,0,2,2,6,1,59.7,989
5,13.9,46.4,16,4,1,5,0,1,41,4,4,4,91.57,991
10,20.33,47.35,10,6,6,22,1,0,40,8,6,1,85.46,367
4,5.35,35.02,5,2,6,14,1,0,30,7,2,0,72.66,994
2,22.01,36.65,8,7,6,8,0,0,31,3,4,3,69.82,311
10,10.27,57.28,9,4,1,21,1,0,34,4,2,0,55.13,552
5,2.72,60.11,14,8,4,18,0,0,14,5,2,2,60.87,735
7,13.05,56.02,5,4,6,8,0,1,13,3,1,1,72.02,50
3,12.47,34.66,13,9,1,24,1,1,35,6,1,2,59.96,1126
7,19.31,64.55,13,4,4,8,1,0,20,3,5,3,58.15,1114
12,3.11,42.02,12,5,1,23,0,0,38,4,3,1,83.77,1048
13,10.33,43.87,12,7,3,9,0,0,40,9,2,2,47.3,335
8,18.39,82.39,10,5,7,18,0,0,23,8,1,0,74.28,865
4,14.94,74.83,21,8,4,22,1,1,7,8,1,5,64.01,165
2,23.41,38.7,10,4,0,4,0,0,0,3,3,3,85.99,1189
7,3.5,47.8,8,4,6,9,1,0,0,6,5,2,70.08,689
6,13.32,41.88,11,5,7,7,0,0,7,10,4,3,58.64,280
15,2.14,45.3,12,6,3,10,1,1,34,4,4,3,89.5,416
5,8.3,6.6,10,5,1,22,1,0,14,4,3,2,69.95,134
8,14.7,42.79,12,6,6,10,1,0,41,10,0,2,72.77,725
12,12.8,59.27,11,7,1,18,0,0,32,10,2,1,66.92,941
12,13.02,58.53,10,4,3,6,1,0,25,2,3,0,72.62,765
6,10.02,42.69,9,8,6,23,0,0,22,4,5,2,76.72,392
5,12.87,24.62,12,5,6,17,2,1,41,6,3,1,60.68,301
8,10.76,77.9,9,4,6,15,1,0,43,4,1,2,62.18,464
5,10.63,49.38,13,6,5,5,0,0,37,6,3,3,69.03,1001
9,15.02,44.31,5,5,2,17,0,0,7,9,1,4,80.47,224
11,5.7,48.96,11,7,2,4,0,0,15,7,8,2,63.49,651
10,38.51,49.5,15,5,2,12,1,0,10,7,2,2,62.7,1090
5,13.61,21.78,10,8,5,24,0,1,30,11,7,1,55.91,951
9,4.22,57.87,13,2,5,10,1,0,27,2,2,3,76.44,305
8,9.98,42.17,12,3,2,23,0,0,33,4,3,2,53.55,285
6,19.04,50.41,11,1,3,6,2,0,1,9,0,4,49.02,420
5,2.62,53.33,8,5,4,16,0,0,10,5,2,7,37.27,362
11,10.49,36.39,17,5,5,23,0,0,2,9,4,0,65.84,881
7,11.55,64.91,13,2,4,24,1,0,12,4,3,0,55.81,821
11,12.95,71.19,16,5,4,15,0,0,9,5,0,0,39.16,368
8,11.19,68.14,10,4,4,4,0,0,16,8,3,4,60.27,78
12,26.84,27.24,15,7,4,24,0,1,22,5,10,1,61.71,457
5,20.67,43.86,13,10,6,3,0,0,2,3,4,1,35.44,306
8,8.62,33.29,9,5,4,17,1,0,8,9,6,1,65.67,1190
16,9.02,37.09,12,7,4,15,0,0,29,10,1,1,31.68,673
13,4.23,68.27,8,4,5,4,0,0,11,6,2,1,57.67,1168
12,7.42,30.27,18,6,5,23,0,0,16,3,1,3,66.64,447
5,2.74,5.0,10,3,4,17,0,0,14,10,1,3,55.16,692
6,16.44,65.68,8,6,2,19,0,0,42,8,1,2,38.6,558
5,20.02,47.98,13,11,5,3,0,0,36,9,1,2,87.33,665
9,2.14,51.77,13,4,5,7,0,0,38,10,3,1,82.96,108
7,15.52,67.27,9,1,4,22,0,2,27,6,4,0,72.4,564
11,6.48,42.09,10,6,6,12,1,0,2,7,2,2,34.06,579
6,14.95,30.57,11,5,4,4,0,1,16,5,3,0,74.67,572
7,8.73,43.2,10,6,4,7,0,0,1,3,1,3,76.85,323
8,24.31,58.66,8,7,5,13,1,0,40,3,7,0,71.15,723
7,7.95,45.42,4,5,1,5,0,0,10,7,5,2,70.21,942
9,37.42,67.59,10,9,4,3,0,0,5,9,6,1,56.2,74
10,19.85,32.78,11,4,4,14,1,0,8,7,1,1,65.43,556
11,5.74,48.25,8,7,3,19,0,0,25,4,4,3,45.4,563
9,2.15,84.52,15,4,3,14,1,0,37,7,3,2,50.81,1071
8,8.75,13.32,10,2,5,23,0,0,38,10,4,1,69.1,1008
9,19.78,42.66,10,8,6,20,0,0,21,4,1,7,59.49,1183
8,6.59,41.69,6,3,3,17,0,0,8,12,5,2,40.44,655
9,10.24,51.7,9,3,4,4,1,0,3,8,0,0,67.12,751
1,16.71,28.44,13,7,4,7,0,0,28,6,1,2,47.81,675
13,25.83,20.83,17,2,7,16,0,1,19,7,2,1,85.06,465
12,1.42,29.3,13,7,9,20,0,0,3,8,3,4,67.64,121
6,5.62,42.3,10,5,6,8,0,0,38,2,6,2,68.29,525
8,8.47,33.5,16,7,5,5,2,0,36,6,1,2,53.22,841
12,2.59,73.41,8,5,2,13,0,0,12,5,6,2,67.76,1154
10,3.28,5.0,13,5,3,11,0,0,26,6,3,3,51.78,774
7,19.0,55.4,9,5,3,6,1,0,31,7,4,3,50.95,1109
4,24.07,77.68,10,3,4,6,1,1,39,7,1,1,75.05,140
5,6.02,53.74,12,4,4,22,0,0,37,5,3,5,73.54,60
9,6.52,68.18,11,6,5,11,0,0,29,7,1,4,65.8,784
8,8.02,51.96,8,0,2,20,0,0,22,6,4,1,59.25,883
8,3.02,86.71,7,3,2,21,0,0,9,7,8,4,62.85,1160
8,10.66,24.24,15,4,2,17,0,0,18,3,3,1,76.91,373
8,18.81,23.92,9,3,2,20,1,0,21,10,4,1,58.28,936
10,31.22,65.11,9,11,2,3,0,0,40,2,4,1,80.16,175
15,2.02,27.7,16,3,6,23,0,0,12,7,5,3,33.28,937
11,11.19,18.74,11,8,3,13,0,0,8,6,4,1,66.42,9
5,20.19,60.46,14,7,4,16,2,0,4,10,3,3,92.52,995
9,14.94,74.29,16,6,3,11,0,0,15,7,5,1,31.83,448
5,4.14,60.91,17,6,3,11,0,0,15,6,4,4,65.66,932
11,3.35,49.46,10,12,5,5,0,0,35,7,4,6,66.89,784
8,2.91,67.66,10,8,4,14,0,0,16,9,4,5,35.13,980
5,7.89,33.04,12,5,2,12,0,0,13,5,4,0,77.72,805
5,5.99,54.51,10,5,3,7,0,0,35,9,6,5,62.12,777
15,19.53,72.73,17,9,3,7,0,0,44,2,0,2,71.93,133
7,1.64,54.66,18,9,5,19,0,0,26,5,2,3,88.2,476
10,43.58,40.67,13,6,4,12,0,0,33,7,4,3,78.54,860
5,38.74,65.18,11,3,5,8,1,0,23,8,3,0,51.89,277
7,23.17,30.0,14,5,4,4,0,0,35,8,3,1,56.62,402
14,2.35,90.84,12,3,3,10,0,1,14,6,4,3,58.21,278
10,24.08,37.3,10,12,4,23,0,0,23,5,5,1,65.47,429
9,7.66,61.49,12,6,3,6,1,0,7,8,0,1,92.34,583
8,7.1,34.8,13,4,2,13,1,0,7,7,2,4,100.0,956
12,4.49,62.87,8,7,2,21,0,0,42,4,4,1,40.2,935
4,21.91,6.8,9,5,5,5,1,0,14,9,2,1,72.05,671
7,4.73,49.52,19,7,6,17,0,0,40,6,5,0,78.72,400
2,23.63,18.48,14,4,6,13,0,0,34,8,1,2,73.6,113
6,11.26,48.41,13,3,10,20,0,0,5,5,3,0,68.16,115
6,5.2,77.94,9,2,5,10,0,0,20,8,3,1,58.9,56
15,0.76,62.9,14,8,4,15,1,0,40,7,5,0,67.25,571
4,9.8,42.51,10,7,7,9,0,0,18,7,4,1,53.85,953
5,8.13,44.56,12,3,2,21,0,1,42,15,3,3,69.98,19
6,29.25,5.0,9,6,7,6,1,0,26,4,1,3,57.86,110
7,19.07,32.35,12,4,2,4,0,0,0,6,3,3,54.77,927
10,11.78,60.95,12,13,2,15,0,0,5,6,1,1,64.83,591
12,18.39,38.3,10,8,6,24,0,0,20,8,4,1,88.94,908
7,12.21,38.31,12,4,6,10,0,1,21,3,5,1,55.57,1128
6,7.2,67.46,9,5,2,14,2,0,42,4,4,2,52.94,1067
11,17.86,51.71,9,3,7,22,0,0,3,4,3,1,78.84,503
12,18.83,38.34,11,7,3,13,0,0,33,5,5,3,46.23,1197
5,13.75,45.64,16,4,6,23,0,0,16,9,1,1,70.97,596
7,2.87,27.36,11,7,4,22,2,0,0,8,3,3,80.45,415
8,9.87,36.94,18,3,4,22,0,0,13,10,2,4,77.62,47
6,15.59,26.61,12,2,5,8,0,0,36,8,1,2,59.59,154
7,13.57,23.12,13,9,2,18,0,1,13,2,1,1,81.72,835
4,21.58,50.31,16,3,5,15,0,0,4,4,3,1,79.33,1052
8,29.83,47.19,9,3,3,13,0,0,9,7,5,3,86.34,1082
7,15.31,36.78,8,4,5,7,0,0,9,9,3,1,77.54,747
8,9.52,27.05,16,5,4,15,0,0,21,6,5,1,91.62,1172
6,17.56,22.73,11,7,4,12,1,0,20,13,1,2,70.18,175
4,0.77,26.4,17,5,2,17,0,2,19,6,2,2,69.85,917
7,8.91,79.17,12,5,6,22,0,0,35,9,5,1,73.88,496
11,3.41,81.1,20,8,6,14,0,0,21,5,4,2,70.55,920
7,6.24,40.06,11,6,5,22,0,0,41,5,3,1,79.98,1086
8,6.93,65.67,12,6,4,3,0,2,23,7,0,1,80.48,402
6,1.27,74.21,12,3,5,4,0,0,38,7,2,2,82.96,117
5,4.13,50.11,12,4,4,13,0,0,25,6,2,4,86.78,337
9,4.84,27.02,17,3,6,8,1,0,4,8,7,0,83.34,853
7,10.21,56.95,6,7,5,15,0,0,31,4,1,3,60.67,1015
11,5.23,51.15,9,2,2,3,1,0,34,5,3,1,62.96,11
6,2.92,62.78,14,4,4,22,0,1,25,6,2,1,66.12,300
9,16.02,28.29,9,5,3,14,0,0,17,12,4,0,44.6,1115
8,5.91,103.31,15,7,4,11,1,1,14,8,4,1,81.56,522
10,61.83,23.48,7,6,4,13,1,0,25,6,5,2,75.4,270
12,12.02,26.87,12,9,3,12,1,0,29,11,3,2,61.67,56
6,13.1,52.6,23,4,1,11,0,0,29,6,3,3,61.91,17
9,18.15,22.54,8,5,6,21,1,0,11,7,6,5,80.75,167
8,9.73,32.84,13,6,3,19,0,0,13,6,3,0,91.76,213
12,3.41,8.02,7,2,6,11,0,0,18,5,2,1,57.08,1139
7,14.17,38.59,6,5,7,20,1,0,43,13,2,4,68.71,1074
8,14.1,58.9,14,8,0,9,0,0,3,7,4,6,76.42,904
7,13.1,55.82,13,7,1,14,0,0,4,6,1,2,57.35,35
9,1.88,34.31,10,4,2,16,0,1,19,2,2,2,83.23,50
5,11.64,25.67,22,3,6,11,0,0,26,5,3,0,99.6,22
10,36.03,32.66,11,6,4,6,0,0,7,5,4,1,54.41,572
7,5.38,34.0,9,4,4,17,2,0,14,6,3,1,61.87,135
10,8.48,50.9,14,4,1,24,0,0,10,11,2,2,49.07,929
7,15.84,64.72,18,6,2,18,2,0,40,8,4,3,85.5,10
16,5.09,35.42,14,8,3,5,1,0,7,4,3,1,53.96,889
3,11.74,29.95,8,6,7,5,0,0,21,7,0,2,47.26,569
5,27.25,39.49,13,9,1,23,1,0,40,4,0,0,63.88,59
7,5.9,31.15,14,4,1,10,2,0,37,7,2,2,50.67,922
5,27.37,54.56,20,2,1,19,0,0,21,4,1,1,81.22,45
12,8.43,70.9,14,9,3,16,3,0,28,8,2,2,72.47,1063
18,16.95,23.93,21,5,2,20,0,0,1,7,2,7,66.55,387
8,10.96,53.04,6,6,6,10,0,1,11,4,2,3,44.22,1187
3,24.22,42.83,13,3,2,9,0,1,24,8,2,3,80.89,129
8,20.95,67.94,13,4,3,9,0,0,6,4,3,1,51.53,116
6,17.2,59.13,11,7,5,13,0,0,21,4,5,3,82.96,104
8,12.9,69.07,8,5,4,3,0,0,23,5,2,2,77.83,1077
14,22.06,56.27,16,5,7,4,0,2,25,5,4,2,57.19,213
6,6.05,40.49,7,8,4,15,0,0,4,12,3,5,46.52,1119
6,12.02,85.64,10,8,0,9,2,0,14,6,4,3,50.7,581
5,4.09,45.36,13,4,5,6,1,0,8,9,3,2,49.02,864
8,4.67,23.79,8,5,5,8,0,0,44,8,3,3,48.38,526
6,5.17,33.57,10,4,1,17,0,1,41,2,3,3,62.07,624
8,16.18,35.62,6,8,5,22,1,0,30,6,3,6,71.24,444
5,2.33,17.59,16,5,1,8,0,0,26,7,2,1,81.03,658
6,16.32,56.3,7,5,6,17,1,0,9,6,1,2,81.63,500
5,14.17,44.32,12,5,1,15,0,0,19,4,2,3,72.94,844
11,3.75,48.02,9,9,3,20,2,0,40,7,4,2,80.41,1143
7,11.05,49.6,12,7,1,9,2,0,12,4,3,3,65.37,797
10,25.67,17.71,7,5,7,17,0,0,3,7,2,2,68.18,1112
11,10.47,58.05,10,6,7,24,0,0,16,7,1,5,45.19,985
6,16.46,40.03,12,7,6,20,0,0,31,6,4,2,74.47,1114
6,10.38,49.46,11,9,2,18,1,0,36,7,5,0,55.38,764
11,7.0,72.62,12,3,5,23,0,0,7,8,4,3,59.68,585
7,4.49,67.97,12,8,2,14,0,0,37,8,3,2,98.08,619
9,19.23,42.27,9,4,5,5,0,0,31,3,1,0,50.22,1198
10,8.97,41.88,11,2,3,11,0,0,9,9,1,1,75.27,915
7,15.55,59.02,14,11,2,15,1,0,1,5,1,2,81.53,1168
6,4.68,54.89,14,6,1,18,0,0,14,2,4,5,43.73,691
7,2.63,49.13,15,5,7,23,0,0,34,4,1,3,67.26,913
3,0.92,62.27,10,3,4,8,1,1,17,5,2,5,61.73,1107
5,8.77,27.3,14,1,2,17,1,1,15,11,6,1,57.93,356
8,4.92,55.74,6,2,3,10,0,0,31,5,5,0,72.33,440
12,8.58,5.0,7,2,4,5,1,0,0,5,0,4,64.65,379
16,3.46,47.36,10,3,4,23,2,0,16,7,2,2,67.83,558
7,11.43,41.21,9,4,2,22,1,0,3,4,1,1,62.55,716
3,5.44,24.86,8,5,2,8,0,0,1,4,4,2,55.87,1067
9,18.09,5.0,11,6,3,22,0,0,27,10,1,2,50.27,1182
12,15.4,18.94,11,4,3,20,0,2,5,1,5,4,79.97,378
9,16.59,54.05,13,3,3,14,1,0,33,5,2,1,69.59,790
8,11.51,85.13,13,3,4,22,0,0,7,12,4,1,66.77,96
2,11.21,17.61,8,3,2,17,0,1,19,6,1,3,68.93,166
8,10.94,57.55,18,9,6,4,0,0,20,6,3,3,91.22,401
13,5.35,28.19,9,8,4,15,2,0,11,7,1,4,51.59,750
9,13.35,19.59,12,5,2,14,0,0,2,4,5,3,57.89,1097
7,12.59,47.23,16,9,4,12,0,0,34,5,7,2,78.06,1142
11,8.0,53.38,19,11,4,4,0,0,6,9,5,2,88.67,360
